#chr	start	stop
chr1	28318747	28319084
chr1	28319744	28320031
chr1	28328349	28328754
chr1	28382674	28383183
chr1	28385842	28386064
chr1	28391848	28392028
chr1	28414252	28415570
chr1	28441888	28442069
chr1	28471035	28471455
chr1	28495772	28496482
chr1	28525961	28526780
chr1	28535513	28535781
chr1	28559284	28559637
chr1	28562426	28562871
chr1	28572882	28574329
chr1	28575115	28575617
chr1	28582832	28583177
chr1	28585582	28586445
chr1	28655195	28656165
chr1	28660126	28660313
chr1	28684162	28684347
chr1	28686130	28686459
chr1	28696001	28696785
chr1	28706666	28706828
chr1	28736210	28736530
chr1	28743963	28744279
chr1	28751741	28751906
chr1	28776537	28776851
chr1	28812065	28812392
chr1	28832073	28833131
chr1	28837304	28837612
chr1	28844374	28845186
chr1	28878979	28879889
chr1	28889229	28889541
chr1	28896282	28896487
chr1	28907614	28908904
chr1	28918604	28918778
chr1	28935670	28935859
chr1	28969158	28970505
chr1	28974348	28975763
chr1	28989242	28989523
chr1	28994920	28995580
chr1	28995599	28996595
chr1	29017469	29017669
chr1	29021370	29021585
chr1	29043764	29043925
chr1	29062990	29064229
chr1	29101585	29102095
chr1	29111572	29112186
chr1	29160656	29160850
chr1	29205772	29205929
chr1	29211534	29211953
chr1	29213327	29213763
chr1	29240542	29242183
chr1	29244420	29244639
chr1	29251416	29251581
chr1	29253285	29253841
chr1	29254568	29255138
chr1	29259898	29260315
chr1	29282635	29282874
chr1	29288876	29289348
chr1	29298851	29299328
chr1	29368588	29368845
chr1	29377673	29377879
chr1	29388728	29389245
chr1	29447832	29448021
chr1	29450771	29451025
chr1	29451138	29451421
chr1	29479751	29480391
chr1	29507760	29508946
chr1	29523898	29524066
chr1	29524107	29524268
chr1	29529350	29529648
chr1	29557198	29557737
chr1	29562692	29563201
chr1	29586393	29586589
chr1	29619402	29619713
chr1	30098043	30098200
chr1	30143559	30143734
chr1	30184820	30185032
chr1	30196384	30196578
chr1	30219639	30220065
chr1	30470814	30471105
chr1	30480171	30480362
chr1	30547452	30547681
chr1	30628211	30628380
chr1	30661867	30662027
chr1	30743535	30743769
chr1	30853206	30853486
chr1	30911290	30911619
chr1	30915566	30915728
chr1	31040914	31041405
chr1	31050111	31050332
chr1	31190771	31192354
chr1	31216443	31217242
chr1	31221582	31222131
chr1	31222603	31222958
chr1	31229307	31230002
chr1	31230427	31230685
chr1	31232734	31232910
chr1	31252559	31252853
chr1	31255291	31255497
chr1	31274515	31274995
chr1	31297042	31297458
chr1	31335838	31336302
chr1	31354165	31354358
chr1	31390135	31390416
chr1	31402224	31402505
chr1	31482815	31483780
chr1	31491122	31491297
chr1	31492320	31492493
chr1	31508199	31508411
chr1	31509525	31509918
chr1	31522108	31522299
chr1	31527269	31527565
chr1	31530915	31531306
chr1	31537865	31538964
chr1	31586225	31586572
chr1	31605254	31605615
chr1	31614570	31614760
chr1	31617956	31618172
chr1	31627818	31628481
chr1	31635255	31635916
chr1	31669042	31669345
chr1	31675395	31675585
chr1	31712955	31713131
chr1	31727084	31727465
chr1	31752576	31752854
chr1	31769329	31770737
chr1	31780472	31780700
chr1	31846258	31846640
chr1	31867354	31867939
chr1	31885948	31886710
chr1	31895351	31895732
chr1	31904598	31905071
chr1	31960115	31960325
chr1	32014424	32015232
chr1	32023666	32023843
chr1	32029624	32029896
chr1	32059508	32059823
chr1	32071514	32071752
chr1	32083654	32084044
chr1	32109969	32111054
chr1	32180117	32180304
chr1	32204945	32205454
chr1	32226378	32226753
chr1	32228305	32228550
chr1	32237554	32238446
chr1	32253822	32255092
chr1	32264397	32264698
chr1	32281563	32281796
chr1	32292606	32293421
chr1	32314046	32314455
chr1	32354749	32355327
chr1	32356893	32357340
chr1	32378482	32378806
chr1	32388309	32388628
chr1	32394260	32394633
chr1	32400467	32400897
chr1	32403135	32404362
chr1	32405483	32405847
chr1	32409128	32409337
chr1	32409588	32410391
chr1	32421693	32422149
chr1	32423356	32423751
chr1	32429821	32430119
chr1	32447837	32448013
chr1	32457663	32457987
chr1	32478925	32480031
chr1	32515320	32515526
chr1	32529078	32529270
chr1	32533356	32533555
chr1	32538214	32539184
chr1	32573323	32574311
chr1	32593268	32593713
chr1	32610330	32610997
chr1	32645061	32646159
chr1	32665941	32666603
chr1	32666766	32667401
chr1	32671077	32671417
chr1	32687611	32688246
chr1	32706071	32707061
chr1	32715443	32716240
chr1	32716748	32717063
chr1	32721113	32721282
chr1	32722095	32722583
chr1	32729320	32729676
chr1	32739190	32739871
chr1	32757226	32758262
chr1	32787576	32788015
chr1	32800823	32802082
chr1	32816702	32817483
chr1	32827566	32827773
chr1	32837702	32838072
chr1	32859625	32860626
chr1	32866252	32866640
chr1	32879539	32879973
chr1	32943788	32944005
chr1	32966330	32966521
chr1	32973390	32973781
chr1	32986144	32986556
chr1	32995505	32995875
chr1	33019366	33019561
chr1	33061762	33062079
chr1	33077843	33078070
chr1	33088875	33089309
chr1	33115913	33117225
chr1	33177889	33178181
chr1	33210897	33211061
chr1	33219252	33220212
chr1	33238566	33239254
chr1	33255301	33255615
chr1	33264603	33264977
chr1	33266811	33267277
chr1	33282585	33283757
chr1	33309460	33309652
chr1	33338228	33338642
chr1	33342193	33342510
chr1	33391064	33391372
chr1	33429452	33429885
chr1	33430217	33430811
chr1	33446630	33447251
chr1	33450099	33450385
chr1	33458004	33458516
chr1	33470432	33470640
chr1	33490168	33490862
chr1	33502192	33502757
chr1	33546400	33546971
chr1	33554085	33554378
chr1	33564909	33565516
chr1	33592607	33593529
chr1	33593960	33594190
chr1	33646396	33647190
chr1	33647480	33647771
chr1	33703279	33703458
chr1	33722462	33722727
chr1	33761160	33761469
chr1	33814666	33816143
chr1	33833333	33833784
chr1	33842614	33842815
chr1	33885236	33885483
chr1	33896170	33897053
chr1	33921369	33921691
chr1	33936140	33936409
chr1	33937929	33938340
chr1	33978304	33978478
chr1	34098803	34099030
chr1	34174772	34174944
chr1	34297739	34298110
chr1	34479467	34479671
chr1	34563034	34563505
chr1	34720805	34720986
chr1	34749817	34749987
chr1	34843160	34843343
chr1	35097284	35097471
chr1	35145324	35145662
chr1	35208071	35208550
chr1	35251999	35252430
chr1	35289567	35289779
chr1	35318331	35318763
chr1	35324655	35325834
chr1	35331624	35332392
chr1	35351003	35351550
chr1	35362240	35362433
chr1	35421116	35421495
chr1	35421860	35422018
chr1	35422331	35422606
chr1	35450340	35451315
chr1	35470397	35470574
chr1	35496747	35497708
chr1	35511672	35511845
chr1	35544733	35545580
chr1	35615354	35615661
chr1	35646434	35646671
chr1	35657484	35659169
chr1	35667795	35667968
chr1	35686560	35686831
chr1	35734030	35734704
chr1	35751936	35752165
chr1	35764098	35764438
chr1	35773674	35773864
chr1	35779939	35780120
chr1	35839051	35839255
chr1	35896930	35897106
chr1	35916605	35916925
chr1	35919928	35920501
chr1	35927650	35928384
chr1	35938150	35938461
chr1	35947478	35947640
chr1	35971573	35972400
chr1	35972631	35972847
chr1	36004319	36005547
chr1	36022667	36023726
chr1	36034628	36034817
chr1	36043069	36043506
chr1	36090162	36090546
chr1	36106748	36107728
chr1	36112666	36112848
chr1	36127809	36127996
chr1	36173626	36173823
chr1	36181002	36181467
chr1	36184059	36184845
chr1	36192521	36192830
chr1	36234899	36235794
chr1	36273760	36274300
chr1	36348606	36349635
chr1	36395897	36397425
chr1	36408398	36408714
chr1	36412928	36413449
chr1	36515832	36516163
chr1	36553998	36555086
chr1	36565301	36565721
chr1	36574748	36575024
chr1	36589093	36589325
chr1	36614728	36615628
chr1	36621100	36621882
chr1	36627406	36628037
chr1	36647787	36648006
chr1	36653650	36654076
chr1	36689055	36690578
chr1	36707258	36707434
chr1	36726864	36727024
chr1	36740764	36740974
chr1	36742003	36742217
chr1	36746755	36747124
chr1	36751146	36751458
chr1	36765614	36766407
chr1	36770809	36771130
chr1	36771881	36772901
chr1	36788885	36789214
chr1	36816341	36816884
chr1	36825549	36825901
chr1	36831854	36832385
chr1	36834572	36834904
chr1	36839292	36840589
chr1	36850864	36852558
chr1	36862865	36863755
chr1	36877391	36877926
chr1	36886225	36886689
chr1	36892453	36892745
chr1	36901728	36901988
chr1	36915855	36916529
chr1	36923403	36923578
chr1	36924578	36924757
chr1	36929730	36930447
chr1	37019517	37019850
chr1	37088730	37088962
chr1	37116163	37116424
chr1	37288806	37289002
chr1	37675830	37676020
chr1	37676583	37677149
chr1	37851262	37851446
chr1	37899920	37900302
chr1	37908022	37908411
chr1	37920434	37920804
chr1	37939865	37940463
chr1	37942804	37943220
chr1	37944226	37944410
chr1	37945177	37945529
chr1	37952918	37953207
chr1	37959100	37959658
chr1	37979419	37979774
chr1	37979913	37980690
chr1	38003055	38003385
chr1	38019375	38020080
chr1	38036379	38036741
chr1	38042149	38042393
chr1	38061079	38061923
chr1	38139556	38140027
chr1	38148047	38148431
chr1	38155536	38156582
chr1	38157640	38158488
chr1	38204944	38205332
chr1	38221004	38221447
chr1	38259751	38259928
chr1	38273462	38274433
chr1	38284345	38284548
chr1	38317508	38317735
chr1	38324899	38326008
chr1	38397205	38397752
chr1	38412616	38412779
chr1	38421780	38421981
chr1	38438971	38439578
chr1	38455046	38456081
chr1	38471129	38471345
chr1	38475008	38475274
chr1	38478004	38478835
chr1	38493565	38494197
chr1	38495795	38496281
chr1	38512462	38513230
chr1	38692138	38692307
chr1	38831565	38831735
chr1	38929726	38929890
chr1	38940773	38941138
chr1	38955625	38955856
chr1	38965993	38966161
chr1	38992947	38993507
chr1	38999493	39000063
chr1	39024951	39025764
chr1	39052875	39053120
chr1	39132591	39132759
chr1	39221447	39221606
chr1	39281700	39282012
chr1	39283802	39284052
chr1	39299722	39299901
chr1	39300878	39301166
chr1	39307575	39307750
chr1	39318420	39318799
chr1	39324514	39326003
chr1	39338481	39339563
chr1	39349753	39349926
chr1	39370573	39370839
chr1	39377790	39377971
chr1	39398210	39398749
chr1	39402407	39402594
chr1	39429842	39430048
chr1	39443367	39443825
chr1	39450160	39450415
chr1	39456296	39457230
chr1	39462407	39463279
chr1	39469330	39469683
chr1	39476787	39476992
chr1	39491506	39492730
chr1	39499960	39500170
chr1	39504188	39504715
chr1	39511597	39512227
chr1	39543749	39543941
chr1	39547140	39547488
chr1	39558030	39558290
chr1	39564302	39564543
chr1	39570885	39571433
chr1	39571521	39571809
chr1	39580940	39581346
chr1	39606385	39606548
chr1	39649396	39650128
chr1	39651286	39651868
chr1	39657481	39658408
chr1	39659073	39659503
chr1	39662626	39662867
chr1	39670129	39671604
chr1	39671628	39671985
chr1	39680690	39681571
chr1	39696564	39696826
chr1	39724253	39724542
chr1	39728466	39728743
chr1	39840999	39841206
chr1	39864134	39864568
chr1	39874275	39875056
chr1	39876629	39876798
chr1	39886641	39886808
chr1	39888331	39888539
chr1	39903047	39903205
chr1	39904242	39904433
chr1	39932015	39932276
chr1	39956658	39957660
chr1	40004956	40005163
chr1	40025179	40025544
chr1	40040844	40041473
chr1	40041986	40042703
chr1	40064380	40064903
chr1	40071836	40072318
chr1	40075390	40075678
chr1	40096818	40096988
chr1	40105165	40105795
chr1	40119302	40119472
chr1	40123675	40123927
chr1	40132436	40133078
chr1	40137606	40137908
chr1	40149570	40150030
chr1	40156881	40157886
chr1	40168283	40168445
chr1	40185763	40185952
chr1	40204261	40204897
chr1	40254530	40255021
chr1	40264790	40265668
chr1	40282447	40283370
chr1	40311050	40312024
chr1	40348772	40349480
chr1	40366933	40368289
chr1	40385086	40385579
chr1	40420470	40421615
chr1	40446511	40446693
chr1	40461765	40461942
chr1	40479851	40480259
chr1	40480884	40481155
chr1	40498106	40498386
chr1	40500505	40500775
chr1	40505108	40506733
chr1	40512124	40512418
chr1	40513395	40513635
chr1	40524541	40524718
chr1	40525045	40525604
chr1	40528943	40529100
chr1	40562539	40563379
chr1	40573725	40573893
chr1	40609458	40609941
chr1	40615943	40616210
chr1	40617360	40617587
chr1	40618663	40618953
chr1	40626613	40627785
chr1	40651866	40652625
chr1	40689796	40690097
chr1	40698119	40698353
chr1	40707356	40707915
chr1	40723134	40724140
chr1	40729896	40730514
chr1	40735878	40736185
chr1	40754647	40755018
chr1	40780919	40781646
chr1	40782106	40782601
chr1	40792757	40792938
chr1	40793563	40793817
chr1	40804474	40804660
chr1	40808043	40808244
chr1	40825777	40826027
chr1	40829537	40829754
chr1	40839035	40840612
chr1	40847279	40847501
chr1	40847683	40847906
chr1	40851234	40851970
chr1	40860288	40860896
chr1	40866073	40866312
chr1	40870344	40870893
chr1	40904196	40904424
chr1	40915494	40917145
chr1	40942806	40943559
chr1	40949961	40950306
chr1	40974125	40974665
chr1	40996982	40997662
chr1	41002232	41002556
chr1	41043337	41043538
chr1	41049209	41050035
chr1	41078051	41078328
chr1	41079594	41079813
chr1	41094173	41094450
chr1	41128603	41128763
chr1	41131091	41131660
chr1	41134665	41134958
chr1	41137629	41138014
chr1	41157028	41158123
chr1	41165592	41165874
chr1	41174362	41175353
chr1	41195582	41195769
chr1	41203668	41203845
chr1	41206748	41206913
chr1	41208294	41208623
chr1	41218978	41219194
chr1	41229585	41230233
chr1	41267892	41268558
chr1	41284079	41284616
chr1	41307129	41307301
chr1	41315529	41316096
chr1	41327666	41328503
chr1	41334000	41334253
chr1	41341545	41341763
chr1	41373291	41373556
chr1	41378581	41378748
chr1	41418150	41418570
chr1	41444989	41446278
chr1	41449846	41450219
chr1	41469279	41469804
chr1	41515197	41515548
chr1	41557079	41557471
chr1	41588878	41589043
chr1	41616347	41616506
chr1	41644754	41645361
chr1	41645728	41646468
chr1	41705967	41706333
chr1	41707000	41708039
chr1	41800145	41800424
chr1	41810126	41810381
chr1	41826633	41827428
chr1	41898338	41898848
chr1	41961750	41962017
chr1	41981657	41982189
chr1	42039709	42040199
chr1	42092697	42093194
chr1	42104746	42105598
chr1	42107162	42107400
chr1	42127454	42127805
chr1	42128026	42128655
chr1	42132920	42133126
chr1	42138966	42139706
chr1	42149667	42149851
chr1	42192650	42192848
chr1	42194372	42194711
chr1	42204759	42205326
chr1	42216953	42217370
chr1	42248810	42249258
chr1	42257337	42258017
chr1	42268759	42269107
chr1	42272100	42272311
chr1	42272540	42272830
chr1	42315447	42315961
chr1	42320410	42320794
chr1	42328351	42328849
chr1	42334030	42334397
chr1	42335901	42336122
chr1	42357123	42357679
chr1	42363745	42364441
chr1	42385485	42386291
chr1	42401811	42402164
chr1	42442676	42442891
chr1	42459039	42459471
chr1	42483065	42483329
chr1	42501053	42502194
chr1	42518625	42519060
chr1	42530426	42530867
chr1	42560143	42560388
chr1	42561195	42561380
chr1	42612666	42612879
chr1	42639113	42639292
chr1	42642792	42643194
chr1	42718384	42718951
chr1	42719228	42719465
chr1	42748619	42749101
chr1	42764300	42764474
chr1	42785863	42786049
chr1	42800264	42801660
chr1	42809933	42810174
chr1	42846143	42846823
chr1	42903441	42903751
chr1	42915908	42916101
chr1	42921560	42922786
chr1	42928549	42929332
chr1	42960466	42960675
chr1	42995546	42995820
chr1	43044892	43045074
chr1	43123644	43124541
chr1	43147151	43148901
chr1	43156310	43156564
chr1	43231947	43233380
chr1	43243341	43243532
chr1	43250899	43251294
chr1	43281903	43283220
chr1	43311870	43312679
chr1	43313204	43313811
chr1	43379127	43379570
chr1	43388717	43389026
chr1	43389624	43390530
chr1	43396673	43398216
chr1	43418192	43418618
chr1	43423592	43424982
chr1	43500374	43501072
chr1	43533819	43534192
chr1	43547494	43547811
chr1	43580365	43581069
chr1	43613337	43613603
chr1	43637605	43638612
chr1	43667246	43667415
chr1	43692866	43693202
chr1	43740034	43740280
chr1	43795987	43796144
chr1	43814677	43815211
chr1	43823861	43824898
chr1	43832844	43833248
chr1	43833356	43834311
chr1	43855085	43855937
chr1	43880236	43880546
chr1	43919295	43920500
chr1	43994937	43995253
chr1	44048002	44048196
chr1	44104139	44104302
chr1	44115411	44116358
chr1	44172638	44173592
chr1	44183383	44183890
chr1	44212177	44212398
chr1	44229201	44229535
chr1	44255594	44255997
chr1	44298002	44298220
chr1	44302230	44302579
chr1	44323313	44323559
chr1	44331030	44331610
chr1	44388083	44388419
chr1	44394069	44394238
chr1	44399870	44400071
chr1	44411903	44412772
chr1	44435298	44435907
chr1	44440080	44440812
chr1	44457018	44457783
chr1	44495412	44496460
chr1	44502210	44502658
chr1	44520514	44520722
chr1	44545626	44545955
chr1	44617201	44617533
chr1	44658214	44658546
chr1	44665611	44665950
chr1	44673212	44673399
chr1	44678504	44679449
chr1	44771676	44772094
chr1	44775300	44775491
chr1	44820574	44821441
chr1	44834675	44835062
chr1	44844080	44844265
chr1	44870836	44871064
chr1	44871672	44871989
chr1	44883422	44883602
chr1	44889602	44889812
chr1	44896292	44896494
chr1	44951323	44951529
chr1	44952762	44952949
chr1	44977464	44978218
chr1	45037928	45038317
chr1	45060949	45061216
chr1	45073367	45073630
chr1	45097183	45098449
chr1	45118511	45118973
chr1	45130293	45130582
chr1	45139601	45140573
chr1	45158933	45159174
chr1	45162588	45162764
chr1	45173533	45173960
chr1	45180473	45181207
chr1	45187059	45187891
chr1	45195954	45197199
chr1	45205108	45205770
chr1	45240773	45242298
chr1	45251882	45252201
chr1	45259305	45259560
chr1	45259751	45260311
chr1	45265445	45266548
chr1	45267436	45267637
chr1	45272859	45274076
chr1	45275107	45275544
chr1	45279481	45279712
chr1	45285028	45286231
chr1	45301495	45301838
chr1	45377543	45377734
chr1	45383549	45383723
chr1	45389687	45389875
chr1	45407506	45407772
chr1	45417554	45417760
chr1	45451838	45452739
chr1	45458612	45459007
chr1	45476336	45478074
chr1	45484445	45484905
chr1	45493439	45493667
chr1	45516691	45517346
chr1	45566295	45566735
chr1	45582147	45582373
